virus tax id	virus name	virus lineage	refseq id	KEGG GENOME	KEGG DISEASE	DISEASE	host tax id	host name	host lineage	pmid	evidence
1458851	Enterococcus phage VD13	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Sap6virus; Enterococcus virus VD13	NC_024212				1351	Enterococcus faecalis	Bacteria; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus		RefSeq
156647	Enterovirus 5666/sin/002209	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus; Enterovirus A; Enterovirus A71	AF352027				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo	12149336, 12516778, 23882450	Literature
150846	Enterovirus 5865/sin/000009	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus; Enterovirus A; Enterovirus A71	AF316321				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo	12516778, 23882450	Literature
138948	Enterovirus A	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus	NC_001612	T40103	H00393, H01326, H01327	Enterovirus infection, Hand, foot and mouth disease, Herpangina	9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo		UniProt
1435148	Enterovirus A120	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus; Enterovirus A	LK021688				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo		RefSeq
39054	Enterovirus A71	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus; Enterovirus A	U22521				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo		RefSeq
306588	Enterovirus A76	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus; Enterovirus A	JF905564				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo		RefSeq
297248	Enterovirus A90	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus; Enterovirus A	AY773285								
469959	Enterovirus A92	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus; Enterovirus A	EF667344				9534	Chlorocebus aethiops	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Cercopithecoidea; Cercopithecidae; Cercopithecinae; Chlorocebus	18941864	Literature
469959	Enterovirus A92	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus; Enterovirus A	EF667344				9544	Macaca mulatta	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Cercopithecoidea; Cercopithecidae; Cercopithecinae; Macaca	18941864	Literature
1929150	Enterovirus AN12	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus; unclassified Enterovirus	NC_033695				9913	Bos taurus	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Laurasiatheria; Ruminantia; Pecora; Bovidae; Bovinae; Bos		RefSeq
138949	Enterovirus B	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus	NC_001472	T40104	H00393	Enterovirus infection	9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo		UniProt
325447	Enterovirus B100	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus; Enterovirus B	DQ902713				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo	17485128	Literature
408681	Enterovirus B101	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus; Enterovirus B	AY843308				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo	17485128	Literature
1248136	Enterovirus B106	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus; Enterovirus B	KF990476				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo		RefSeq
1442164	Enterovirus B111	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus; Enterovirus B; unclassified Enterovirus B	KF312882				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo		RefSeq
171720	Enterovirus B69	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus; Enterovirus B	AY302560				9544	Macaca mulatta	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Cercopithecoidea; Cercopithecidae; Cercopithecinae; Macaca	14694117	Literature
171720	Enterovirus B69	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus; Enterovirus B	AY302560				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo	14694117	Literature
200154	Enterovirus B73	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus; Enterovirus B	KF874626				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo		RefSeq
222889	Enterovirus B74	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus; Enterovirus B	AY556057				9544	Macaca mulatta	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Cercopithecoidea; Cercopithecidae; Cercopithecinae; Macaca	15483233	Literature
222889	Enterovirus B74	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus; Enterovirus B	AY556057				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo	15483233	Literature
282345	Enterovirus B75	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus; Enterovirus B	AY556070				9544	Macaca mulatta	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Cercopithecoidea; Cercopithecidae; Cercopithecinae; Macaca	15483233	Literature
282345	Enterovirus B75	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus; Enterovirus B	AY556070				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo	15483233	Literature
222887	Enterovirus B77	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus; Enterovirus B	AY843302								
318563	Enterovirus B80	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus; Enterovirus B	AY843298				9544	Macaca mulatta	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Cercopithecoidea; Cercopithecidae; Cercopithecinae; Macaca	17485128	Literature
318563	Enterovirus B80	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus; Enterovirus B	AY843298				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo	17485128	Literature
318564	Enterovirus B81	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus; Enterovirus B	AY843299				9544	Macaca mulatta	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Cercopithecoidea; Cercopithecidae; Cercopithecinae; Macaca	17485128	Literature
318564	Enterovirus B81	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus; Enterovirus B	AY843299				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo	17485128	Literature
318565	Enterovirus B82	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus; Enterovirus B	AY843300				9544	Macaca mulatta	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Cercopithecoidea; Cercopithecidae; Cercopithecinae; Macaca	17485128	Literature
318565	Enterovirus B82	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus; Enterovirus B	AY843300				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo	17485128	Literature
318566	Enterovirus B83	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus; Enterovirus B	AY843301				9544	Macaca mulatta	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Cercopithecoidea; Cercopithecidae; Cercopithecinae; Macaca	17485128	Literature
318566	Enterovirus B83	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus; Enterovirus B	AY843301				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo	17485128	Literature
318567	Enterovirus B84	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus; Enterovirus B	DQ902712				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo	17485128	Literature
318568	Enterovirus B85	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus; Enterovirus B	AY843303				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo	17485128	Literature
318569	Enterovirus B86	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus; Enterovirus B	AY843304				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo	17485128	Literature
318570	Enterovirus B87	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus; Enterovirus B	AY843305				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo	17485128	Literature
318571	Enterovirus B88	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus; Enterovirus B	AY843306				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo	17485128	Literature
325446	Enterovirus B97	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus; Enterovirus B	AB426611, AY843307				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo		RefSeq
138950	Enterovirus C	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus	NC_002058	T40105	H00393	Enterovirus infection	9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo		UniProt
325445	Enterovirus C96	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus; Enterovirus C	EF015886				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo	19264596	Literature
1295563	Enterovirus C99	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus; Enterovirus C	EF555644, KJ857508				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo		RefSeq
152632	Enterovirus CA55-1988	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus; Enterovirus B; Enterovirus B73	AF241359				9544	Macaca mulatta	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Cercopithecoidea; Cercopithecidae; Cercopithecinae; Macaca	11161280	Literature
152632	Enterovirus CA55-1988	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus; Enterovirus B; Enterovirus B73	AF241359				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo	11161280	Literature
138951	Enterovirus D	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus	NC_001430	T40106	H00393	Enterovirus infection	9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo		UniProt
42789	Enterovirus D68	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus; Enterovirus D	AY426531				9544	Macaca mulatta	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Cercopithecoidea; Cercopithecidae; Cercopithecinae; Macaca	15302951	Literature
42789	Enterovirus D68	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus; Enterovirus D	AY426531				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo	15302951	Literature
12064	Enterovirus E	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus	NC_001859				9913	Bos taurus	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Laurasiatheria; Ruminantia; Pecora; Bovidae; Bovinae; Bos		UniProt
1330520	Enterovirus F	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus	NC_021220				9913	Bos taurus	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Laurasiatheria; Ruminantia; Pecora; Bovidae; Bovinae; Bos	16432025	Literature
106966	Enterovirus G	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus	JQ818253				9823	Sus scrofa	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Laurasiatheria; Suina; Suidae; Sus		RefSeq
1849328	Enterovirus goat/JL14	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus; unclassified Enterovirus	NC_034267				9925	Capra hircus	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Laurasiatheria; Ruminantia; Pecora; Bovidae; Caprinae; Capra		RefSeq
310907	Enterovirus H	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus	NC_003988				9488	Saguinus mystax	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Platyrrhini; Cebidae; Callitrichinae; Saguinus	10873759	Literature
310907	Enterovirus H	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus	NC_003988				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo	10873759	Literature
1330521	Enterovirus J	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus	NC_010415, NC_013695				9534	Chlorocebus aethiops	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Cercopithecoidea; Cercopithecidae; Cercopithecinae; Chlorocebus	18024906	Literature
1330521	Enterovirus J	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus	NC_010415, NC_013695				9541	Macaca fascicularis	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Cercopithecoidea; Cercopithecidae; Cercopithecinae; Macaca	18024906	Literature
